item_id,ResponseId,study,field,n_raters_ok,mean_confidence,consensus_response_quality,consensus_primary_theme,evid_pos,expt_pos,emph_pos,detl_pos,conx_pos,priv_pos,lack_neg,deep_neg,angr_neg,evid_neg,bias_neg,mech_neg,trst_neg,offt_neg,emot_neg,n_contested_themes,low_agreement_flag
S1_R_1QKo6MX6ShjfG0R_notpers,R_1QKo6MX6ShjfG0R,S1,not_persuasive,5,0.796,substantive,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1QKo6MX6ShjfG0R_pers,R_1QKo6MX6ShjfG0R,S1,persuasive,5,0.824,substantive,trst_neg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
S1_R_1QLfkLHD8ZT9Qvf_notpers,R_1QLfkLHD8ZT9Qvf,S1,not_persuasive,5,0.936,substantive,evid_neg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S1_R_1QLfkLHD8ZT9Qvf_pers,R_1QLfkLHD8ZT9Qvf,S1,persuasive,5,0.838,substantive,evid_pos,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
S1_R_1QgOF6PPCMmKXvs_notpers,R_1QgOF6PPCMmKXvs,S1,not_persuasive,5,0.84,substantive,angr_neg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S1_R_1QgOF6PPCMmKXvs_pers,R_1QgOF6PPCMmKXvs,S1,persuasive,5,0.744,substantive,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1QsYfvr2xJpktbT_notpers,R_1QsYfvr2xJpktbT,S1,not_persuasive,5,0.714,substantive,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1QsYfvr2xJpktbT_pers,R_1QsYfvr2xJpktbT,S1,persuasive,5,0.706,substantive,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
S1_R_1R9vLoTzB5USgUk_notpers,R_1R9vLoTzB5USgUk,S1,not_persuasive,5,0.912,substantive,bias_neg,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
S1_R_1R9vLoTzB5USgUk_pers,R_1R9vLoTzB5USgUk,S1,persuasive,5,0.862,substantive,mech_neg,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
S1_R_1S6xBQ3VqV9Exkn_notpers,R_1S6xBQ3VqV9Exkn,S1,not_persuasive,5,0.916,substantive,trst_neg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
S1_R_1S6xBQ3VqV9Exkn_pers,R_1S6xBQ3VqV9Exkn,S1,persuasive,5,0.752,substantive,trst_neg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
S1_R_1SIkpOXx8OTQICP_notpers,R_1SIkpOXx8OTQICP,S1,not_persuasive,5,0.914,substantive,evid_neg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S1_R_1SIkpOXx8OTQICP_pers,R_1SIkpOXx8OTQICP,S1,persuasive,5,0.748,substantive,expt_pos,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
S1_R_1SzEbKISVIpjcnn_pers,R_1SzEbKISVIpjcnn,S1,persuasive,5,0.808,unclassifiable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1TVe22AXKiAZ2il_notpers,R_1TVe22AXKiAZ2il,S1,not_persuasive,5,0.898,no_answer,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1TVe22AXKiAZ2il_pers,R_1TVe22AXKiAZ2il,S1,persuasive,5,0.878,substantive,lack_neg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
S1_R_1TXjBvGAx6dVUwN_notpers,R_1TXjBvGAx6dVUwN,S1,not_persuasive,5,0.956,substantive,evid_neg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S1_R_1TXjBvGAx6dVUwN_pers,R_1TXjBvGAx6dVUwN,S1,persuasive,5,0.86,substantive,deep_neg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
S1_R_1U6rf4dQhuF0VIw_notpers,R_1U6rf4dQhuF0VIw,S1,not_persuasive,5,0.812,substantive,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1U6rf4dQhuF0VIw_pers,R_1U6rf4dQhuF0VIw,S1,persuasive,5,0.836,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1U9Pz76FO33VyCp_notpers,R_1U9Pz76FO33VyCp,S1,not_persuasive,5,0.662,substantive,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1U9Pz76FO33VyCp_pers,R_1U9Pz76FO33VyCp,S1,persuasive,5,0.772,substantive,priv_pos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1
S1_R_1VkZgDwhJ170T6q_notpers,R_1VkZgDwhJ170T6q,S1,not_persuasive,5,0.718,substantive,evid_neg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S1_R_1VkZgDwhJ170T6q_pers,R_1VkZgDwhJ170T6q,S1,persuasive,5,0.684,substantive,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1WYVO4h673xYyty_pers,R_1WYVO4h673xYyty,S1,persuasive,5,0.836,substantive,emph_pos,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1X7pFqa8lOYV2UQ_notpers,R_1X7pFqa8lOYV2UQ,S1,not_persuasive,5,0.75,substantive,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1X7pFqa8lOYV2UQ_pers,R_1X7pFqa8lOYV2UQ,S1,persuasive,5,0.778,substantive,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1YYCDw3Rr8RPks6_notpers,R_1YYCDw3Rr8RPks6,S1,not_persuasive,5,0.82,substantive,bias_neg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1
S1_R_1YYCDw3Rr8RPks6_pers,R_1YYCDw3Rr8RPks6,S1,persuasive,5,0.802,substantive,bias_neg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
S1_R_1YmFfeTrk9Gidda_notpers,R_1YmFfeTrk9Gidda,S1,not_persuasive,5,0.966,no_answer,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1YmFfeTrk9Gidda_pers,R_1YmFfeTrk9Gidda,S1,persuasive,5,0.832,substantive,expt_pos,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1adDMjuGydTFrl7_notpers,R_1adDMjuGydTFrl7,S1,not_persuasive,5,0.788,no_answer,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1adDMjuGydTFrl7_pers,R_1adDMjuGydTFrl7,S1,persuasive,5,0.778,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
S1_R_1amCTTzeTjQXKqO_notpers,R_1amCTTzeTjQXKqO,S1,not_persuasive,5,0.88,substantive,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1amCTTzeTjQXKqO_pers,R_1amCTTzeTjQXKqO,S1,persuasive,5,0.754,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1b3tmNFW4YQmIor_notpers,R_1b3tmNFW4YQmIor,S1,not_persuasive,5,0.87,no_answer,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1b3tmNFW4YQmIor_pers,R_1b3tmNFW4YQmIor,S1,persuasive,5,0.914,substantive,deep_neg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
S1_R_1bRUrnWI3tL6VUZ_notpers,R_1bRUrnWI3tL6VUZ,S1,not_persuasive,5,0.782,substantive,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1bRUrnWI3tL6VUZ_pers,R_1bRUrnWI3tL6VUZ,S1,persuasive,5,0.698,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
S1_R_1bd7GfZ407IcBLr_pers,R_1bd7GfZ407IcBLr,S1,persuasive,5,0.674,substantive,detl_pos,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1bn2Exb6ngRfNhn_notpers,R_1bn2Exb6ngRfNhn,S1,not_persuasive,5,0.866,substantive,evid_neg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S1_R_1bn2Exb6ngRfNhn_pers,R_1bn2Exb6ngRfNhn,S1,persuasive,5,0.826,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1cJR5KBo1HXUmCR_notpers,R_1cJR5KBo1HXUmCR,S1,not_persuasive,5,0.818,substantive,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1cJR5KBo1HXUmCR_pers,R_1cJR5KBo1HXUmCR,S1,persuasive,5,0.8,substantive,lack_neg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1
S1_R_1cMQPhFFGaYuHdL_notpers,R_1cMQPhFFGaYuHdL,S1,not_persuasive,5,0.868,substantive,trst_neg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
S1_R_1cMQPhFFGaYuHdL_pers,R_1cMQPhFFGaYuHdL,S1,persuasive,5,0.822,substantive,trst_neg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
S1_R_1codNeQke3YB0IN_notpers,R_1codNeQke3YB0IN,S1,not_persuasive,5,0.786,substantive,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1codNeQke3YB0IN_pers,R_1codNeQke3YB0IN,S1,persuasive,5,0.802,substantive,conx_pos,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
S1_R_1cu7GOhhAlfH3Wr_notpers,R_1cu7GOhhAlfH3Wr,S1,not_persuasive,5,0.86,substantive,bias_neg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
S1_R_1cu7GOhhAlfH3Wr_pers,R_1cu7GOhhAlfH3Wr,S1,persuasive,5,0.93,no_answer,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1dEbplGTmJ6hj4l_notpers,R_1dEbplGTmJ6hj4l,S1,not_persuasive,5,0.944,no_answer,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1dEbplGTmJ6hj4l_pers,R_1dEbplGTmJ6hj4l,S1,persuasive,5,0.704,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
S1_R_1dtHegqlDdGYYzY_pers,R_1dtHegqlDdGYYzY,S1,persuasive,5,0.788,substantive,expt_pos,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1dzNeIhK3oUE8Tw_notpers,R_1dzNeIhK3oUE8Tw,S1,not_persuasive,5,0.946,no_answer,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1dzNeIhK3oUE8Tw_pers,R_1dzNeIhK3oUE8Tw,S1,persuasive,5,0.884,substantive,lack_neg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
S1_R_1eDUOTnjnKsQ1J7_notpers,R_1eDUOTnjnKsQ1J7,S1,not_persuasive,5,0.832,substantive,deep_neg,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
S1_R_1eDUOTnjnKsQ1J7_pers,R_1eDUOTnjnKsQ1J7,S1,persuasive,5,0.864,substantive,mech_neg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1_R_1eF57bKjmFByYG4_notpers,R_1eF57bKjmFByYG4,S1,not_persuasive,5,0.71,substantive,offt_neg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
S1_R_1eF57bKjmFByYG4_pers,R_1eF57bKjmFByYG4,S1,persuasive,5,0.856,substantive,detl_pos,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1fAFYH61KtPMU7O_notpers,R_1fAFYH61KtPMU7O,S1,not_persuasive,5,0.926,substantive,evid_neg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S1_R_1fAFYH61KtPMU7O_pers,R_1fAFYH61KtPMU7O,S1,persuasive,5,0.872,substantive,lack_neg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
S1_R_1flsNKooQ9Mwnq9_notpers,R_1flsNKooQ9Mwnq9,S1,not_persuasive,5,0.916,substantive,trst_neg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
S1_R_1flsNKooQ9Mwnq9_pers,R_1flsNKooQ9Mwnq9,S1,persuasive,5,0.91,substantive,trst_neg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
S1_R_1ftYj3dp3tg1wD7_notpers,R_1ftYj3dp3tg1wD7,S1,not_persuasive,5,0.698,substantive,offt_neg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
S1_R_1ftYj3dp3tg1wD7_pers,R_1ftYj3dp3tg1wD7,S1,persuasive,5,0.8,substantive,none,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
S1_R_1fuzuc55t8seln8_pers,R_1fuzuc55t8seln8,S1,persuasive,5,0.792,substantive,evid_pos,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1fvVXePzM5Vh4aJ_notpers,R_1fvVXePzM5Vh4aJ,S1,not_persuasive,5,0.846,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
S1_R_1fvVXePzM5Vh4aJ_pers,R_1fvVXePzM5Vh4aJ,S1,persuasive,5,0.916,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1fxQMO3wqbh9w9S_notpers,R_1fxQMO3wqbh9w9S,S1,not_persuasive,5,0.892,no_answer,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1fxQMO3wqbh9w9S_pers,R_1fxQMO3wqbh9w9S,S1,persuasive,5,0.802,substantive,evid_pos,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
S1_R_1g4Se540w3Ex2YA_notpers,R_1g4Se540w3Ex2YA,S1,not_persuasive,5,0.852,no_answer,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1g4Se540w3Ex2YA_pers,R_1g4Se540w3Ex2YA,S1,persuasive,5,0.802,substantive,evid_pos,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1
S1_R_1gFu4LZdlpulrTd_notpers,R_1gFu4LZdlpulrTd,S1,not_persuasive,5,0.878,substantive,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1gFu4LZdlpulrTd_pers,R_1gFu4LZdlpulrTd,S1,persuasive,5,0.802,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
S1_R_1gN2HrxYoy4Gmvp_pers,R_1gN2HrxYoy4Gmvp,S1,persuasive,5,0.698,substantive,lack_neg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
S1_R_1ghd7D5ObStr1rb_notpers,R_1ghd7D5ObStr1rb,S1,not_persuasive,5,0.862,no_answer,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1ghd7D5ObStr1rb_pers,R_1ghd7D5ObStr1rb,S1,persuasive,5,0.798,substantive,conx_pos,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1h0Gf6VqDnQzhOF_notpers,R_1h0Gf6VqDnQzhOF,S1,not_persuasive,5,0.782,substantive,trst_neg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
S1_R_1h0Gf6VqDnQzhOF_pers,R_1h0Gf6VqDnQzhOF,S1,persuasive,5,0.886,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1hAwTHv01ZjC6wa_notpers,R_1hAwTHv01ZjC6wa,S1,not_persuasive,5,0.906,substantive,evid_neg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S1_R_1hAwTHv01ZjC6wa_pers,R_1hAwTHv01ZjC6wa,S1,persuasive,5,0.848,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
S1_R_1hKbjfhULrMmxrD_notpers,R_1hKbjfhULrMmxrD,S1,not_persuasive,5,0.778,substantive,conx_pos,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1
S1_R_1hKbjfhULrMmxrD_pers,R_1hKbjfhULrMmxrD,S1,persuasive,5,0.908,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1hLjm7pNs5fDTml_notpers,R_1hLjm7pNs5fDTml,S1,not_persuasive,5,0.802,substantive,evid_neg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S1_R_1hLjm7pNs5fDTml_pers,R_1hLjm7pNs5fDTml,S1,persuasive,5,0.978,no_answer,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1hT6wYmZl0w7WcV_notpers,R_1hT6wYmZl0w7WcV,S1,not_persuasive,5,0.886,substantive,deep_neg,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
S1_R_1hT6wYmZl0w7WcV_pers,R_1hT6wYmZl0w7WcV,S1,persuasive,5,0.832,substantive,evid_neg,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1
S1_R_1hYeBFAalOBonuV_notpers,R_1hYeBFAalOBonuV,S1,not_persuasive,5,0.822,substantive,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1hYeBFAalOBonuV_pers,R_1hYeBFAalOBonuV,S1,persuasive,5,0.732,substantive,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1hzzw6TxpOnTlct_notpers,R_1hzzw6TxpOnTlct,S1,not_persuasive,5,0.926,no_answer,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1hzzw6TxpOnTlct_pers,R_1hzzw6TxpOnTlct,S1,persuasive,5,0.832,substantive,bias_neg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1
S1_R_1i531tcNGrIbzYZ_notpers,R_1i531tcNGrIbzYZ,S1,not_persuasive,5,0.712,no_answer,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1i531tcNGrIbzYZ_pers,R_1i531tcNGrIbzYZ,S1,persuasive,5,0.762,substantive,detl_pos,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S1_R_1iw7Jxx9kQYLN6h_notpers,R_1iw7Jxx9kQYLN6h,S1,not_persuasive,5,0.89,no_answer,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1iw7Jxx9kQYLN6h_pers,R_1iw7Jxx9kQYLN6h,S1,persuasive,5,0.752,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
S1_R_1ixybWeulacIWyd_notpers,R_1ixybWeulacIWyd,S1,not_persuasive,5,0.796,substantive,mech_neg,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
S1_R_1ixybWeulacIWyd_pers,R_1ixybWeulacIWyd,S1,persuasive,5,0.922,substantive,deep_neg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
S1_R_1j6ey41YYQOIosP_notpers,R_1j6ey41YYQOIosP,S1,not_persuasive,5,0.736,substantive,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
S1_R_1j6ey41YYQOIosP_pers,R_1j6ey41YYQOIosP,S1,persuasive,5,0.842,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1jMLTfHe21HxpCj_pers,R_1jMLTfHe21HxpCj,S1,persuasive,5,0.788,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1jVMKs29kLbhSgH_notpers,R_1jVMKs29kLbhSgH,S1,not_persuasive,5,0.74,substantive,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1jVMKs29kLbhSgH_pers,R_1jVMKs29kLbhSgH,S1,persuasive,5,0.92,substantive,detl_pos,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1jpjzUf1FOeXBLj_notpers,R_1jpjzUf1FOeXBLj,S1,not_persuasive,5,0.768,substantive,mech_neg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
S1_R_1jpjzUf1FOeXBLj_pers,R_1jpjzUf1FOeXBLj,S1,persuasive,5,0.832,substantive,expt_pos,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1
S1_R_1jrmhfDaoqUKJRU_notpers,R_1jrmhfDaoqUKJRU,S1,not_persuasive,5,0.84,substantive,evid_neg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
S1_R_1jrmhfDaoqUKJRU_pers,R_1jrmhfDaoqUKJRU,S1,persuasive,5,0.84,substantive,expt_pos,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1l6TCM0DHqqek8x_notpers,R_1l6TCM0DHqqek8x,S1,not_persuasive,5,0.886,no_answer,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1l6TCM0DHqqek8x_pers,R_1l6TCM0DHqqek8x,S1,persuasive,5,0.916,substantive,detl_pos,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
S1_R_1mlNxhteMjLst8b_notpers,R_1mlNxhteMjLst8b,S1,not_persuasive,5,0.782,substantive,deep_neg,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
S1_R_1mlNxhteMjLst8b_pers,R_1mlNxhteMjLst8b,S1,persuasive,5,0.714,substantive,detl_pos,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1
S1_R_1mqSLIMXh3NEadB_notpers,R_1mqSLIMXh3NEadB,S1,not_persuasive,5,0.946,no_answer,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1mqSLIMXh3NEadB_pers,R_1mqSLIMXh3NEadB,S1,persuasive,5,0.674,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
S1_R_1n1LQQTKY5CN2rz_notpers,R_1n1LQQTKY5CN2rz,S1,not_persuasive,5,0.864,unclassifiable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1n1LQQTKY5CN2rz_pers,R_1n1LQQTKY5CN2rz,S1,persuasive,5,0.874,unclassifiable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1n5i4HKLoLXMA93_notpers,R_1n5i4HKLoLXMA93,S1,not_persuasive,5,0.758,substantive,evid_neg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S1_R_1n5i4HKLoLXMA93_pers,R_1n5i4HKLoLXMA93,S1,persuasive,5,0.786,substantive,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1n8B1HSQSLcJTGm_notpers,R_1n8B1HSQSLcJTGm,S1,not_persuasive,5,0.874,substantive,deep_neg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
S1_R_1n8B1HSQSLcJTGm_pers,R_1n8B1HSQSLcJTGm,S1,persuasive,5,0.862,substantive,detl_pos,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
S1_R_1n9mlND90rWgl6U_notpers,R_1n9mlND90rWgl6U,S1,not_persuasive,5,0.62,substantive,conx_pos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
S1_R_1n9mlND90rWgl6U_pers,R_1n9mlND90rWgl6U,S1,persuasive,5,0.762,substantive,deep_neg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
S1_R_1nOFHDjX1OvfV4G_notpers,R_1nOFHDjX1OvfV4G,S1,not_persuasive,5,0.81,substantive,lack_neg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
S1_R_1nOFHDjX1OvfV4G_pers,R_1nOFHDjX1OvfV4G,S1,persuasive,5,0.698,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
S1_R_1no9cWKmUi6PoI1_notpers,R_1no9cWKmUi6PoI1,S1,not_persuasive,5,0.926,no_answer,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1no9cWKmUi6PoI1_pers,R_1no9cWKmUi6PoI1,S1,persuasive,5,0.854,substantive,expt_pos,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1nx8gFw3l9RSoi2_pers,R_1nx8gFw3l9RSoi2,S1,persuasive,5,0.906,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1otXbo0ntn2EXmL_notpers,R_1otXbo0ntn2EXmL,S1,not_persuasive,5,0.878,no_answer,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1otXbo0ntn2EXmL_pers,R_1otXbo0ntn2EXmL,S1,persuasive,5,0.906,substantive,detl_pos,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1psdhP9KVGTRrLl_notpers,R_1psdhP9KVGTRrLl,S1,not_persuasive,5,0.916,substantive,trst_neg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
S1_R_1psdhP9KVGTRrLl_pers,R_1psdhP9KVGTRrLl,S1,persuasive,5,0.942,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1q8dXI0unbKoR9f_notpers,R_1q8dXI0unbKoR9f,S1,not_persuasive,5,0.876,no_answer,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1q8dXI0unbKoR9f_pers,R_1q8dXI0unbKoR9f,S1,persuasive,5,0.738,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1qVgzlLXPaWixtO_notpers,R_1qVgzlLXPaWixtO,S1,not_persuasive,5,0.908,no_answer,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1qVgzlLXPaWixtO_pers,R_1qVgzlLXPaWixtO,S1,persuasive,5,0.876,no_answer,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1qh8qWryNU1P7TX_notpers,R_1qh8qWryNU1P7TX,S1,not_persuasive,5,0.802,substantive,detl_pos,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1qh8qWryNU1P7TX_pers,R_1qh8qWryNU1P7TX,S1,persuasive,5,0.74,substantive,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
S1_R_1qhdUASGBf6PhGI_notpers,R_1qhdUASGBf6PhGI,S1,not_persuasive,5,0.694,substantive,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1qhdUASGBf6PhGI_pers,R_1qhdUASGBf6PhGI,S1,persuasive,5,0.868,substantive,expt_pos,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1_R_1qm7lvIYT4MxjeC_notpers,R_1qm7lvIYT4MxjeC,S1,not_persuasive,5,0.886,substantive,trst_neg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
